epoch,train_acc,train_loss,validation_loss,validation_acc
1,0.94754,0.14573835911750793,0.22522874698638917,0.9188
2,0.95006,0.1409524976348877,0.2205807595729828,0.921
3,0.95456,0.13025554806232453,0.21709312672615053,0.9204
4,0.9558,0.1259230876636505,0.22107591655254363,0.9224
5,0.95684,0.12190420399665833,0.22345266308784484,0.9188
6,0.95878,0.11848581307411193,0.226821067404747,0.923
