epoch,train_acc,train_loss,validation_loss,validation_acc
1,0.94868,0.14329555370807648,0.22481680614948274,0.9186
2,0.9508,0.13816031485557556,0.21983705735206605,0.9218
3,0.95602,0.12769441413402557,0.2154267121553421,0.9224
4,0.95644,0.12400306750297546,0.221264235329628,0.9216
5,0.95782,0.11894711110591888,0.22210360248088837,0.9224
6,0.9598,0.11506604537487031,0.22495925059318542,0.9226
