epoch,train_acc,train_loss,validation_loss,validation_acc
1,0.94616,0.14930774161338806,0.22670124485492707,0.9182
2,0.948,0.14489215618610382,0.22247414832115173,0.921
3,0.95332,0.13365370089530945,0.2183339916944504,0.9194
4,0.95412,0.1295646227312088,0.22192861163616182,0.9198
5,0.9556,0.1258769426059723,0.22398828401565551,0.92
6,0.95774,0.12071559918403625,0.2260862445116043,0.9218
