epoch,train_acc,train_loss,validation_loss,validation_acc
1,0.94974,0.14313505264282225,0.2141280490398407,0.9206
2,0.9452,0.14874436053276063,0.22683373494148254,0.9168
3,0.9438,0.15255912642478942,0.2327060682296753,0.9138
4,0.955,0.12666312252044679,0.22791865062713623,0.9182
