epoch,train_acc,train_loss,validation_loss,validation_acc
1,0.94876,0.14625484362602234,0.21853546812534333,0.9194
2,0.94428,0.15162607810020448,0.23097414553165435,0.9148
3,0.94346,0.15317553184986116,0.2329749256849289,0.9144
4,0.95424,0.12912748153209685,0.22934429156780242,0.9194
