epoch,train_acc,train_loss,validation_loss,validation_acc
1,0.9553,0.13055466281414033,0.22058545649051667,0.9222
2,0.94716,0.1416470201587677,0.2343756649494171,0.9156
3,0.95452,0.12642177096366883,0.23367970843315125,0.9186
4,0.95384,0.1279721803855896,0.23980266337394715,0.9176
